URL to be reported,Category of URL,Report reason,Additional details
https://library.tiktok.com/ads/detail/?ad_id=1863335890493441,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-24; last shown: 2026-04-25 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1863335890493441
https://library.tiktok.com/ads/detail/?ad_id=1863615253934610,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-27; last shown: 2026-04-28 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1863615253934610
https://library.tiktok.com/ads/detail/?ad_id=1864144015822865,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-03; last shown: 2026-05-04 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1864144015822865
https://library.tiktok.com/ads/detail/?ad_id=1864297362209794,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-04; last shown: 2026-05-05 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1864297362209794
https://library.tiktok.com/ads/detail/?ad_id=1864424410465282,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-06; last shown: 2026-05-07 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1864424410465282
https://library.tiktok.com/ads/detail/?ad_id=1864494204011842,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-07; last shown: 2026-05-07 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1864494204011842
https://library.tiktok.com/ads/detail/?ad_id=1864790530722818,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-10; last shown: 2026-05-11 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1864790530722818
https://library.tiktok.com/ads/detail/?ad_id=1864984914620482,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-12; last shown: 2026-05-15 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1864984914620482
https://library.tiktok.com/ads/detail/?ad_id=1865261114509313,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-15; last shown: 2026-05-16 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1865261114509313
https://library.tiktok.com/ads/detail/?ad_id=1849679130421249,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρασχού Αντώνης (ΣΗΚΟΥ ΠΑΝΩ, Αμμόχωστος) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-11-24; last shown: 2025-12-04 · Advertiser handle: @paraschou1 · Detected via TikTok Research API ad_id=1849679130421249"
https://library.tiktok.com/ads/detail/?ad_id=1850591164004545,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρασχού Αντώνης (ΣΗΚΟΥ ΠΑΝΩ, Αμμόχωστος) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-04; last shown: 2025-12-16 · Advertiser handle: @paraschou1 · Detected via TikTok Research API ad_id=1850591164004545"
https://library.tiktok.com/ads/detail/?ad_id=1851114215279618,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρασχού Αντώνης (ΣΗΚΟΥ ΠΑΝΩ, Αμμόχωστος) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-10; last shown: 2025-12-16 · Advertiser handle: @paraschou1 · Detected via TikTok Research API ad_id=1851114215279618"
https://library.tiktok.com/ads/detail/?ad_id=1842885646637073,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-09-10; last shown: 2025-09-14 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1842885646637073"
https://library.tiktok.com/ads/detail/?ad_id=1852480662905026,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-25; last shown: 2025-12-27 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1852480662905026"
https://library.tiktok.com/ads/detail/?ad_id=1852480662905042,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-25; last shown: 2025-12-27 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1852480662905042"
https://library.tiktok.com/ads/detail/?ad_id=1852480662905058,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-25; last shown: 2025-12-27 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1852480662905058"
https://library.tiktok.com/ads/detail/?ad_id=1852480662905986,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-25; last shown: 2025-12-27 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1852480662905986"
https://library.tiktok.com/ads/detail/?ad_id=1852480662905074,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-25; last shown: 2025-12-27 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1852480662905074"
https://library.tiktok.com/ads/detail/?ad_id=1852671319386129,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-27; last shown: 2025-12-28 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1852671319386129"
https://library.tiktok.com/ads/detail/?ad_id=1852843512976577,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-29; last shown: 2026-01-01 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1852843512976577"
https://library.tiktok.com/ads/detail/?ad_id=1852843512976593,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-29; last shown: 2026-01-01 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1852843512976593"
https://library.tiktok.com/ads/detail/?ad_id=1852843512975633,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παρρής Πλούταρχος (ΣΗΚΟΥ ΠΑΝΩ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-29; last shown: 2026-01-01 · Advertiser handle: @ploutarchosparris · Detected via TikTok Research API ad_id=1852843512975633"
